name,f_high,f_low
TN29 9,0.004645,0.007912
TN3 0,0.001110,0.001448
TN3 8,0.048913,0.057347
TN3 9,0.004925,0.009142
TN30 6,0.000562,0.000628
TN30 7,0.012039,0.012126
TN30 9,0.006544,0.007317
TN31 6,0.008802,0.009348
TN31 7,0.162549,0.178429
TN31 9,0.079388,0.087414
TN32 5,0.025545,0.051012
TN33 0,0.003885,0.004059
TN33 3,0.009252,0.011898
TN33 9,0.015387,0.020473
TN34 1,0.095684,0.095882
TN34 2,0.010988,0.014801
TN34 3,0.003759,0.003901
TN34 9,0.444128,0.445163
TN35 4,0.013375,0.013436
TN35 5,0.000846,0.000917
TN36 4,0.057985,0.172875
TN37 6,0.000116,0.000179
TN37 7,0.000082,0.000127
TN38 0,0.047096,0.047208
TN38 1,0.035957,0.037945
TN38 8,0.077971,0.078373
TN38 9,0.002984,0.007298
TN39 3,0.072690,0.079712
TN39 4,0.005326,0.008828
TN39 5,0.011701,0.012354
TN4 0,0.000053,0.000468
TN4 8,0.000053,0.015447
TN4 9,0.000049,0.000434
TN40 1,0.029782,0.029826
TN40 2,0.000850,0.000884
TN40 9,0.005560,0.005782
TN5 6,0.000102,0.000157
TN5 7,0.000134,0.000207
TN6 1,0.000045,0.000069
TN6 2,0.000040,0.000062
TN6 3,0.000046,0.000071
TN6 9,0.000647,0.001000
TN7 4,0.010815,0.011255
TN8 5,0.055194,0.161274
TN8 6,0.054987,0.071639
TN8 7,0.023769,0.035365
TN8 9,0.046097,0.091760
TN9 1,0.300728,0.396807
TN9 2,0.010845,0.018253
TN9 9,0.143703,0.191846
TQ1 1,0.006570,0.006887
TQ1 2,0.002772,0.003171
TQ1 3,0.005786,0.006066
TQ1 4,0.019944,0.031076
TQ1 9,0.442985,0.445060
TQ10 9,0.011505,0.028328
TQ11 0,0.051758,0.077571
TQ12 1,0.015418,0.041392
TQ12 2,0.082818,0.291411
TQ12 3,0.072621,0.094508
TQ12 4,0.070285,0.073054
TQ12 5,0.024846,0.026906
TQ12 6,0.024327,0.032314
TQ12 9,0.581100,0.596112
TQ13 0,0.011848,0.016850
TQ13 7,0.070268,0.070997
TQ13 8,0.035902,0.057021
TQ13 9,0.044100,0.055786
TQ14 0,0.036292,0.119489
TQ14 4,0.040533,0.077315
TQ14 8,0.080441,0.133602
TQ14 9,0.002711,0.008516
TQ2 5,0.039546,0.054104
TQ2 6,0.001234,0.001491
TQ2 7,0.004871,0.005130
TQ2 8,0.030356,0.030698
TQ3 1,0.000541,0.001028
TQ3 2,0.013359,0.030938
TQ3 3,0.003444,0.003790
TQ4 5,0.003287,0.067616
TQ4 6,0.093029,0.119888
TQ4 7,0.001798,0.003427
TQ4 9,0.026789,0.051067
TQ5 0,0.032449,0.032804
TQ5 5,0.017997,0.021482
TQ5 8,0.012040,0.022600
TQ5 9,0.011163,0.011394
TQ6 0,0.013459,0.014007
TQ6 6,0.072274,0.079288
TQ6 9,0.140457,0.154051
TQ7 1,0.075992,0.076119
TQ7 2,0.030268,0.034299
TQ7 3,0.002773,0.002881
TQ7 4,0.040833,0.040951
TQ7 9,0.035912,0.037311
TQ8 8,0.061551,0.061692
TQ9 5,0.099738,0.121358
TQ9 6,0.039585,0.040166
TQ9 7,0.030175,0.034076
TQ9 9,0.022259,0.025818
TR1 1,0.014143,0.021113
TR1 2,0.014351,0.014696
TR1 3,0.003957,0.007465
TR1 9,0.010734,0.014591
TR10 8,0.061816,0.061825
TR10 9,0.018387,0.018401
TR11 2,0.004269,0.004273
TR11 3,0.005498,0.005502
TR11 4,0.011890,0.011893
TR11 5,0.003258,0.003260
TR11 9,0.006355,0.006397
TR12 6,0.021222,0.021230
TR12 7,0.005683,0.005691
TR13 0,0.017941,0.018781
TR13 3,0.019782,0.030067
TR13 8,0.030705,0.057521
TR13 9,0.008840,0.009599
TR14 0,0.022402,0.026798
TR14 4,0.010985,0.012195
TR14 7,0.000820,0.000910
TR14 8,0.010989,0.011071
TR14 9,0.009529,0.009718
TR15 1,0.000854,0.000859
TR15 2,0.028349,0.028354
TR15 3,0.004110,0.004114
TR15 9,0.010418,0.010477
TR16 4,0.077058,0.077064
TR16 5,0.002241,0.002246
TR16 6,0.010617,0.010622
TR17 0,0.021794,0.021863
TR18 2,0.003212,0.003931
TR18 3,0.038036,0.069199
TR18 4,0.075205,0.075915
TR18 5,0.033408,0.034237
TR18 9,0.037419,0.045793
TR19 6,0.083899,0.083905
TR19 7,0.007027,0.007033
TR2 4,0.000447,0.000452
TR2 5,0.010704,0.010709
TR20 8,0.046453,0.056401
TR20 9,0.002222,0.002689
TR21 0,0.045548,0.045670
TR22 0,0.021288,0.023230
TR23 0,0.021288,0.023230
TR24 0,0.093664,0.094325
TR25 0,0.017747,0.019366
TR26 1,0.141911,0.141916
TR26 2,0.051765,0.051769
TR26 3,0.010053,0.010061
TR26 9,0.073886,0.073952
TR27 4,0.065656,0.066137
TR27 5,0.021205,0.032856
TR27 6,0.035431,0.041175
TR3 6,0.008309,0.008315
TR3 7,0.025856,0.025863
TR4 8,0.013562,0.013567
TR4 9,0.004895,0.004901
TR5 0,0.011111,0.011132
TR6 0,0.142183,0.142211
TR7 1,0.008210,0.008215
TR7 2,0.004557,0.004562
TR7 3,0.005819,0.005825
TR7 9,0.006731,0.006796
TR8 4,0.014232,0.014236
TR8 5,0.004429,0.004434
TR9 6,0.003633,0.007173
TS1 1,0.003658,0.005088
TS1 2,0.003527,0.016811
TS1 3,0.055308,0.069414
TS1 4,0.001474,0.002050
TS1 5,0.002795,0.003888
TS1 9,0.008714,0.012121
TS10 1,0.005713,0.005811
TS10 2,0.001126,0.001206
TS10 3,0.077373,0.077487
TS10 4,0.001274,0.001364
TS10 5,0.006803,0.012074
TS10 9,0.015989,0.017121
TS11 6,0.000100,0.000193
TS11 7,0.000085,0.000164
TS11 8,0.000086,0.000165
TS12 1,0.000176,0.000207
TS12 2,0.002871,0.002888
TS12 3,0.000234,0.000276
TS12 9,0.001813,0.002136
TS13 4,0.007410,0.025459
TS13 5,0.008086,0.009850
TS14 6,0.048986,0.057891
TS14 7,0.008918,0.009430
TS14 8,0.002705,0.003196
TS15 0,0.016886,0.025501
TS15 9,0.135798,0.135934
TS16 0,0.000047,0.000091
TS16 9,0.000114,0.000221
TS17 0,0.001081,0.001823
TS17 5,0.001887,0.003184
TS17 6,0.116111,0.195937
TS17 7,0.037464,0.062524
TS17 8,0.002009,0.003390
TS17 9,0.002088,0.003523
TS18 1,0.015146,0.016621
TS18 2,0.043487,0.070602
TS18 3,0.030550,0.035645
TS18 4,0.002354,0.027701
TS18 5,0.001995,0.003178
TS19 0,0.003497,0.034838
TS19 1,0.000545,0.004611
TS19 7,0.000102,0.000861
TS19 8,0.000074,0.000629
TS19 9,0.000137,0.001159
TS2 1,0.119327,0.136578
TS20 1,0.000031,0.000319
TS20 2,0.000031,0.007520
TS21 1,0.000039,0.000076
TS21 2,0.000065,0.000126
TS21 3,0.000051,0.000098
TS21 4,0.000083,0.000161
TS22 5,0.000037,0.000072
TS23 1,0.005490,0.011115
TS23 2,0.000146,0.000407
TS23 3,0.000094,0.003205
TS23 4,0.000381,0.001066
TS24 0,0.066710,0.122604
TS24 4,0.015937,0.037408
TS24 7,0.003678,0.047094
TS24 8,0.002584,0.006066
TS24 9,0.002465,0.026403
TS25 1,0.000016,0.015080
TS25 2,0.000021,0.005172
TS25 3,0.000020,0.000462
TS25 4,0.000022,0.000519
TS25 5,0.000017,0.000404
TS26 0,0.003005,0.006009
TS26 8,0.000195,0.000387
TS26 9,0.000207,0.000411
TS27 3,0.000065,0.000125
TS27 4,0.000047,0.000091
TS28 5,0.000140,0.012321
TS29 6,0.000103,0.000199
TS3 0,0.000305,0.003057
TS3 6,0.000523,0.026989
TS3 7,0.000305,0.015715
TS3 8,0.018287,0.141217
TS3 9,0.000369,0.019002
TS4 2,0.073482,0.108237
TS4 3,0.006332,0.007583
TS5 4,0.005626,0.007770
TS5 5,0.000126,0.002180
TS5 6,0.000110,0.089881
TS5 7,0.000099,0.005893
TS5 8,0.000083,0.001438
TS6 0,0.003653,0.025027
TS6 6,0.006277,0.007082
TS6 7,0.000298,0.001127
TS6 8,0.000456,0.001723
TS6 9,0.000170,0.000643
TS7 0,0.000570,0.000599
TS7 8,0.000589,0.000620
TS7 9,0.020993,0.021028
TS8 0,0.000081,0.007446
TS8 8,0.000587,0.003615
TS8 9,0.000042,0.000259
TS9 5,0.041629,0.244395
TS9 6,0.028462,0.039874
TS9 7,0.010936,0.022298
TW1 1,0.009521,0.156737
TW1 2,0.010947,0.270021
TW1 3,0.066376,0.105966
TW1 4,0.086967,0.099415
TW1 9,0.021233,0.079320
TW10 5,0.000443,0.027821
TW10 6,0.000225,0.014108
TW10 7,0.000204,0.327486
TW11 0,0.009774,0.019851
TW11 1,0.088456,0.179650
TW11 8,0.076923,0.085820
TW11 9,0.174719,0.425090
TW12 1,0.000641,0.001580
TW12 2,0.009160,0.022883
TW12 3,0.000641,0.001580
TW12 9,0.005802,0.014302
TW13 4,0.000153,0.000368
TW13 5,0.000210,0.000506
TW13 6,0.000177,0.000425
TW13 7,0.000255,0.000615
TW13 9,0.001774,0.004272
TW14 0,0.000363,0.000873
TW14 8,0.000276,0.000666
TW14 9,0.000245,0.000591
TW15 1,0.000144,0.194678
TW15 2,0.000154,0.031427
TW15 3,0.000174,0.135467
TW16 5,0.042065,0.064950
TW16 6,0.069947,0.161494
TW16 7,0.003261,0.122286
TW17 0,0.219003,0.850512
TW17 7,0.275375,0.606420
TW17 8,0.308329,0.549888
TW17 9,0.331961,0.458003
TW18 1,0.115870,0.477147
TW18 2,0.366328,0.779642
TW18 3,0.735060,0.901998
TW18 4,0.195371,0.576494
TW18 9,0.182662,0.789812
TW19 5,0.660097,0.768198
TW19 6,0.199293,0.253338
TW19 7,0.015078,0.018067
TW2 5,0.000204,0.006049
TW2 6,0.000218,0.001427
TW2 7,0.000227,0.022539
TW20 0,0.028289,0.041015
TW20 8,0.386323,0.594538
TW20 9,0.136122,0.446923
TW3 1,0.000149,0.000358
TW3 2,0.000188,0.000452
TW3 3,0.000153,0.000369
TW3 4,0.000198,0.000476
TW3 9,0.000821,0.001976
TW4 5,0.000303,0.000731
TW4 6,0.000465,0.001121
TW4 7,0.000303,0.000731
TW5 0,0.000295,0.000711
TW5 9,0.000258,0.000621
TW6 1,0.008123,0.019558
TW6 2,0.005365,0.012916
TW6 3,0.007684,0.018501
TW7 4,0.000685,0.002223
TW7 5,0.000732,0.002376
TW7 6,0.013239,0.027201
TW7 7,0.005956,0.044224
TW8 0,0.014811,0.025805
TW8 1,0.033657,0.119980
TW8 8,0.081067,0.317125
TW8 9,0.004429,0.035524
TW9 1,0.006924,0.045903
TW9 2,0.006924,0.008635
TW9 3,0.000826,0.002808
TW9 4,0.000727,0.002470
TW9 9,0.005739,0.019516
UB1 1,0.000033,0.000075
UB1 2,0.000024,0.000054
UB1 3,0.000034,0.000078
UB10 0,0.014282,0.021813
UB10 8,0.014679,0.036308
UB10 9,0.001293,0.002595
UB11 1,0.003553,0.008129
UB2 4,0.000026,0.000058
UB2 5,0.000026,0.000059
UB3 1,0.000018,0.000041
UB3 2,0.000014,0.000032
UB3 3,0.000026,0.000060
UB3 4,0.000019,0.000043
UB3 5,0.000029,0.000067
UB3 9,0.000203,0.000465
UB4 0,0.005277,0.096620
UB4 8,0.000794,0.004021
UB4 9,0.023497,0.060718
UB5 4,0.000017,0.000127
UB5 5,0.000019,0.000140
UB5 6,0.000014,0.003147
UB5 9,0.000236,0.001761
UB6 0,0.002484,0.002920
UB6 7,0.003595,0.004226
UB6 8,0.055644,0.071299
UB6 9,0.044078,0.044502
UB7 0,0.009437,0.013453
UB7 7,0.013984,0.083100
UB7 8,0.000844,0.003913
UB7 9,0.000690,0.003199
UB8 1,0.011675,0.015354
UB8 2,0.017629,0.104450
UB8 3,0.004102,0.009822
UB8 9,0.007793,0.032759
UB9 4,0.132129,0.143601
UB9 5,0.010086,0.016681
UB9 6,0.012147,0.012605
W10 4,0.000003,0.000006
W10 5,0.000002,0.000005
W10 6,0.000002,0.000006
W11 1,0.000003,0.000008
W11 2,0.000003,0.000007
W11 3,0.000004,0.000008
W11 4,0.000002,0.000006
W12 0,0.000002,0.000005
W12 7,0.000002,0.000005
W12 8,0.000003,0.000007
W12 9,0.000002,0.000005
W13 0,0.009947,0.074584
W13 3,0.003446,0.025676
W13 8,0.000403,0.003003
W13 9,0.000279,0.002079
W14 0,0.000003,0.000008
W14 4,0.000032,0.000075
W14 8,0.000003,0.000007
W14 9,0.000003,0.000007
W1B 1,0.000017,0.000039
W1B 2,0.000020,0.000046
W1B 3,0.000035,0.000083
W1B 4,0.000015,0.000036
W1B 5,0.000011,0.000026
W1C 1,0.000032,0.000074
W1C 2,0.000027,0.000063
W1D 1,0.000009,0.000021
W1D 2,0.000007,0.000016
W1D 3,0.000004,0.000010
W1D 4,0.000004,0.000010
W1D 5,0.000004,0.000010
W1D 6,0.000004,0.000008
W1D 7,0.000006,0.000014
W1F 0,0.000003,0.000006
W1F 7,0.000003,0.000006
W1F 8,0.000002,0.000005
W1F 9,0.000003,0.000006
W1G 0,0.000008,0.000018
W1G 6,0.000003,0.000008
W1G 7,0.000005,0.000011
W1G 8,0.000003,0.000006
W1G 9,0.000003,0.000007
W1H 1,0.000004,0.000009
W1H 2,0.000004,0.000010
W1H 4,0.000005,0.000011
W1H 5,0.000004,0.000009
W1H 6,0.000008,0.000020
W1H 7,0.000003,0.000007
W1J 0,0.000006,0.000015
W1J 5,0.000004,0.000009
W1J 6,0.000006,0.000014
W1J 7,0.000003,0.000006
W1J 8,0.000006,0.000014
W1J 9,0.000012,0.000029
W1K 1,0.000005,0.000012
W1K 2,0.000002,0.000005
W1K 3,0.000003,0.000008
W1K 4,0.000004,0.000010
W1K 5,0.000003,0.000007
W1K 6,0.000003,0.000008
W1K 7,0.000003,0.000008
W1S 1,0.000004,0.000010
W1S 2,0.000005,0.000011
W1S 3,0.000006,0.000014
W1S 4,0.000004,0.000010
W1T 1,0.000002,0.000005
W1T 2,0.000003,0.000006
W1T 3,0.000003,0.000008
W1T 4,0.000003,0.000006
W1T 5,0.000003,0.000007
W1T 6,0.000003,0.000006
W1T 7,0.000006,0.000015
W1U 1,0.000003,0.000006
W1U 2,0.000003,0.000006
W1U 3,0.000002,0.000006
W1U 4,0.000002,0.000005
W1U 5,0.000003,0.000006
W1U 6,0.000002,0.000004
W1U 7,0.000003,0.000006
W1U 8,0.000004,0.000011
W1W 5,0.000006,0.000013
W1W 6,0.000003,0.000007
W1W 7,0.000003,0.000007
W1W 8,0.000004,0.000010
W2 1,0.000002,0.000004
W2 2,0.000002,0.000004
W2 3,0.000002,0.000006
W2 4,0.000002,0.000005
W2 5,0.000002,0.000005
W2 6,0.000002,0.000006
W3 0,0.000002,0.000005
W3 3,0.000017,0.000040
W3 6,0.000001,0.000003
W3 7,0.000001,0.000003
W3 8,0.000001,0.000003
W3 9,0.000002,0.000004
W4 1,0.000556,0.000558
W4 2,0.004802,0.004805
W4 3,0.019101,0.019103
W4 4,0.000804,0.000807
W4 5,0.000519,0.000522
W4 9,0.005948,0.005974
W5 1,0.004910,0.009820
W5 2,0.000096,0.000192
W5 3,0.000100,0.000201
W5 4,0.000091,0.000182
W5 5,0.000148,0.000297
W5 9,0.000482,0.000967
W6 0,0.000002,0.000005
W6 6,0.000015,0.000035
W6 7,0.000004,0.000009
W6 8,0.000003,0.000008
W6 9,0.000002,0.000005
W7 1,0.001854,0.021587
W7 2,0.055067,0.077283
W7 3,0.001382,0.016096
W7 9,0.015756,0.033489
W8 4,0.000004,0.000010
W8 5,0.000004,0.000009
W8 6,0.000003,0.000008
W8 7,0.000004,0.000009
W8 9,0.000017,0.000039
W9 1,0.000003,0.000008
W9 2,0.000004,0.000010
W9 3,0.000004,0.000008
WA1 1,0.099399,0.216423
WA1 2,0.007431,0.558214
WA1 3,0.051772,0.332188
WA1 4,0.076337,0.135011
WA1 9,0.025922,0.133304
WA10 1,0.000584,0.003631
WA10 2,0.000418,0.002601
WA10 3,0.000336,0.002089
WA10 4,0.009573,0.107987
WA10 5,0.000406,0.002528
WA10 6,0.012704,0.039264
WA10 9,0.001933,0.012024
WA11 0,0.011884,0.020653
WA11 7,0.000678,0.000973
WA11 8,0.017624,0.017918
WA11 9,0.000569,0.000816
WA12 0,0.000063,0.000416
WA12 2,0.000449,0.002950
WA12 8,0.000042,0.004926
WA12 9,0.000028,0.000181
WA13 0,0.001561,0.002108
WA13 9,0.038534,0.050171
WA14 1,0.070040,0.081942
WA14 2,0.001049,0.001387
WA14 3,0.001142,0.001511
WA14 4,0.004779,0.012699
WA14 5,0.004426,0.004718
WA15 0,0.000690,0.002156
WA15 5,0.007072,0.022096
WA15 6,0.015687,0.062280
WA15 7,0.013759,0.031369
WA15 8,0.000522,0.001631
WA15 9,0.000670,0.002094
WA16 0,0.000079,0.000299
WA16 1,0.001102,0.004185
WA16 6,0.000102,0.000386
WA16 7,0.004754,0.005041
WA16 8,0.000070,0.009821
WA16 9,0.000098,0.000374
WA2 0,0.007192,0.047027
WA2 7,0.001043,0.011884
WA2 8,0.005432,0.175694
WA2 9,0.030218,0.081721
WA3 1,0.008120,0.009037
WA3 2,0.014008,0.014476
WA3 3,0.009935,0.010368
WA3 4,0.025349,0.032147
WA3 5,0.030679,0.075494
WA3 6,0.000951,0.001473
WA3 7,0.006953,0.007739
WA3 9,0.012928,0.020038
WA4 1,0.001589,0.473250
WA4 2,0.077048,0.114752
WA4 3,0.003154,0.021526
WA4 4,0.001691,0.011538
WA4 5,0.001806,0.012327
WA4 6,0.021552,0.157331
WA5 0,0.038965,0.139513
WA5 1,0.108698,0.117699
WA5 2,0.058596,0.060488
WA5 3,0.003228,0.008016
WA5 4,0.013518,0.016791
WA5 7,0.084756,0.109915
WA5 8,0.007357,0.010919
WA5 9,0.122647,0.240425
WA6 0,0.009707,0.009859
WA6 1,0.004354,0.005987
WA6 6,0.000294,0.000405
WA6 7,0.010181,0.015218
WA6 8,0.000512,0.000704
WA6 9,0.000486,0.000669
WA7 1,0.055351,0.099611
WA7 2,0.000729,0.001292
WA7 3,0.001507,0.002673
WA7 4,0.004362,0.004975
WA7 5,0.000705,0.001251
WA7 6,0.000882,0.001565
WA7 9,0.011073,0.019644
WA8 0,0.001803,0.033907
WA8 2,0.007301,0.015329
WA8 3,0.001584,0.003325
WA8 4,0.009150,0.011468
WA8 5,0.002434,0.005110
WA8 6,0.040883,0.047431
WA8 7,0.050955,0.098193
WA8 8,0.004112,0.027305
WA8 9,0.001089,0.002285
WA9 1,0.000400,0.011255
WA9 2,0.000487,0.001647
WA9 3,0.009308,0.034059
WA9 4,0.005796,0.011904
WA9 5,0.000244,0.000826
WC1A 1,0.000077,0.000077
WC1A 2,0.000072,0.000072
WC1B 3,0.000043,0.000043
WC1B 4,0.000098,0.000098
WC1B 5,0.000080,0.000080
WC1E 6,0.000085,0.000085
WC1E 7,0.000072,0.000072
WC1H 0,0.000024,0.000024
WC1H 8,0.000021,0.000021
WC1H 9,0.000014,0.000014
WC1N 1,0.000020,0.000020
WC1N 2,0.000023,0.000023
WC1N 3,0.000018,0.000018
WC1R 4,0.000088,0.000088
WC1R 5,0.000128,0.000128
WC1V 6,0.000093,0.000093
WC1V 7,0.000094,0.000094
WC1X 0,0.000014,0.000014
WC1X 8,0.000015,0.000015
WC1X 9,0.000011,0.000011
WC2A 1,0.000105,0.000105
WC2A 2,0.000141,0.000141
WC2A 3,0.000072,0.000072
WC2B 4,0.000059,0.000059
WC2B 5,0.000027,0.000027
WC2B 6,0.000061,0.000061
WC2E 7,0.000046,0.000046
WC2E 8,0.000059,0.000059
WC2E 9,0.000038,0.000038
WC2H 0,0.000025,0.000025
WC2H 7,0.000018,0.000018
WC2H 8,0.000021,0.000021
WC2H 9,0.000010,0.000010
WC2N 4,0.002255,0.002255
WC2N 5,0.003358,0.003358
WC2N 6,0.017986,0.017986
WC2R 0,0.006350,0.006350
WC2R 1,0.009602,0.009602
WC2R 2,0.085489,0.085489
WC2R 3,0.012303,0.012303
WD17 1,0.004111,0.005615
WD17 2,0.076643,0.099841
WD17 3,0.012271,0.022227
WD17 4,0.001787,0.002440
WD18 0,0.015886,0.026353
WD18 1,0.007275,0.010893
WD18 6,0.001223,0.001831
WD18 7,0.000647,0.000968
WD18 8,0.015480,0.016458
WD18 9,0.002910,0.004357
WD19 4,0.042478,0.051547
WD19 5,0.011498,0.056748
WD19 6,0.001611,0.002630
WD19 7,0.001603,0.002617
WD23 1,0.001619,0.002000
WD23 2,0.056458,0.070548
WD23 3,0.007979,0.008480
WD23 4,0.002106,0.002602
WD23 9,0.018219,0.022505
WD24 4,0.015244,0.022863
WD24 5,0.000486,0.000726
WD24 6,0.000707,0.001057
WD24 7,0.000691,0.001033
WD25 0,0.000041,0.000217
WD25 7,0.000039,0.000203
WD25 8,0.000069,0.000362
WD25 9,0.000033,0.004429
WD3 0,0.036950,0.050925
WD3 1,0.172831,0.243873
WD3 3,0.006145,0.007133
WD3 4,0.004106,0.005658
WD3 5,0.002909,0.004010
WD3 6,0.019761,0.022938
WD3 7,0.006482,0.008934
WD3 8,0.044046,0.045873
WD3 9,0.040641,0.076288
WD4 8,0.000060,0.027216
WD4 9,0.000087,0.002120
WD5 0,0.000072,0.000104
WD6 1,0.000098,0.000108
WD6 2,0.000111,0.000121
WD6 3,0.000122,0.000133
WD6 4,0.000119,0.000131
WD6 5,0.004494,0.004504
WD6 9,0.001229,0.001346
WD7 0,0.007752,0.008037
WD7 7,0.008370,0.008411
WD7 8,0.012677,0.012710
WD7 9,0.001013,0.001051
WF1 1,0.001764,0.075232
WF1 2,0.000954,0.003036
WF1 3,0.001106,0.003518
WF1 4,0.000999,0.006762
WF1 5,0.065376,0.160187
WF1 9,0.006481,0.020618
WF10 1,0.013983,0.322883
WF10 2,0.076893,0.229723
WF10 3,0.001371,0.006873
WF10 4,0.001413,0.007079
WF10 5,0.006715,0.025113
WF10 9,0.018857,0.094506
WF11 0,0.010191,0.013829
WF11 8,0.079943,0.096430
WF11 9,0.057398,0.153429
WF12 0,0.005186,0.010603
WF12 7,0.000778,0.005593
WF12 8,0.011127,0.032625
WF12 9,0.027241,0.285130
WF13 1,0.070372,0.141765
WF13 2,0.067359,0.082716
WF13 3,0.083675,0.409156
WF13 4,0.004812,0.014677
WF13 9,0.053898,0.164381
WF14 0,0.018006,0.020089
WF14 8,0.097082,0.167644
WF14 9,0.014447,0.019994
WF15 6,0.110752,0.110877
WF15 7,0.032441,0.032556
WF15 8,0.006932,0.007097
WF16 0,0.025527,0.025742
WF16 9,0.001079,0.001242
WF17 0,0.005006,0.006048
WF17 1,0.004820,0.016229
WF17 5,0.013883,0.035262
WF17 6,0.010588,0.026892
WF17 7,0.000403,0.001358
WF17 8,0.000487,0.026892
WF17 9,0.000473,0.006493
WF2 0,0.008368,0.029181
WF2 6,0.002239,0.011240
WF2 7,0.064611,0.199141
WF2 8,0.008289,0.110667
WF2 9,0.093422,0.237914
WF3 1,0.000023,0.001075
WF3 2,0.000038,0.001778
WF3 3,0.000024,0.001115
WF3 4,0.000029,0.062060
WF4 1,0.001383,0.002909
WF4 2,0.015164,0.016918
WF4 3,0.010092,0.016047
WF4 4,0.004550,0.005855
WF4 5,0.078612,0.191053
WF4 6,0.002210,0.004648
WF5 0,0.000154,0.000343
WF5 5,0.002002,0.004462
WF5 8,0.004906,0.009855
WF5 9,0.000167,0.000372
WF6 1,0.009927,0.019886
WF6 2,0.003887,0.007810
WF7 5,0.005456,0.057804
WF7 6,0.000439,0.002433
WF7 7,0.004446,0.005947
WF8 1,0.005483,0.005640
WF8 2,0.017866,0.020868
WF8 3,0.000591,0.000724
WF8 4,0.000546,0.000669
WF8 9,0.007294,0.008936
WF9 1,0.000029,0.000846
WF9 2,0.000018,0.024393
WF9 3,0.000024,0.000681
WF9 4,0.000021,0.000609
WF9 5,0.000034,0.006773
WN1 1,0.000795,0.026252
WN1 2,0.000405,0.005658
WN1 3,0.011896,0.040097
WN1 9,0.002332,0.010340
WN2 1,0.013386,0.015077
WN2 2,0.031467,0.033327
WN2 3,0.056852,0.102437
WN2 4,0.001637,0.003035
WN2 5,0.031793,0.093154
WN3 4,0.036068,0.080083
WN3 5,0.112290,0.181001
WN3 6,0.003360,0.005877
WN4 0,0.000819,0.001200
WN4 8,0.000882,0.006367
WN4 9,0.021031,0.025424
WN5 0,0.019777,0.024837
WN5 7,0.000442,0.000647
WN5 8,0.000433,0.000634
WN5 9,0.004064,0.007906
WN6 0,0.000194,0.000338
WN6 7,0.000305,0.000531
WN6 8,0.004519,0.004741
WN6 9,0.012552,0.024992
WN7 1,0.010658,0.212871
WN7 2,0.069506,0.123929
WN7 3,0.015076,0.038513
WN7 4,0.025518,0.124860
WN7 5,0.016575,0.033051
WN7 9,0.027901,0.104452
WN8 0,0.000612,0.001666
WN8 1,0.004835,0.013162
WN8 6,0.000373,0.001016
WN8 7,0.028449,0.078217
WN8 8,0.000436,0.001186
WN8 9,0.000496,0.001350
WR1 1,0.023263,0.048441
WR1 2,0.034890,0.058027
WR1 3,0.122598,0.139914
WR1 9,0.058186,0.079397
WR10 1,0.009965,0.009985
WR10 2,0.008514,0.008531
WR10 3,0.017512,0.017536
WR10 9,0.004192,0.004275
WR11 1,0.025594,0.026097
WR11 2,0.007449,0.017788
WR11 3,0.057078,0.071095
WR11 4,0.031799,0.032174
WR11 7,0.016999,0.021106
WR11 8,0.023424,0.023800
WR11 9,0.025231,0.029655
WR12 7,0.029747,0.069281
WR13 5,0.006003,0.006331
WR13 6,0.000293,0.004816
WR14 1,0.006052,0.006061
WR14 2,0.000147,0.000156
WR14 3,0.000198,0.000210
WR14 4,0.000247,0.000262
WR14 9,0.001087,0.001154
WR15 8,0.020145,0.036224
WR2 4,0.024352,0.027932
WR2 5,0.016656,0.023149
WR2 6,0.005833,0.006174
WR3 7,0.007276,0.007528
WR3 8,0.020913,0.029162
WR4 0,0.008526,0.008687
WR4 9,0.000234,0.003255
WR5 1,0.001030,0.002838
WR5 2,0.000991,0.002729
WR5 3,0.030804,0.086215
WR6 5,0.012958,0.013131
WR6 6,0.007191,0.010600
WR7 4,0.009316,0.009368
WR8 0,0.087388,0.122066
WR8 9,0.033508,0.037086
WR9 0,0.014747,0.015066
WR9 1,0.015163,0.018737
WR9 7,0.003998,0.007284
WR9 8,0.030527,0.038142
WR9 9,0.011045,0.011650
WS1 1,0.279726,0.279754
WS1 2,0.006237,0.006254
WS1 3,0.005597,0.005612
WS1 4,0.029865,0.029886
WS1 9,0.027287,0.027361
WS10 0,0.012631,0.025254
WS10 1,0.003463,0.006841
WS10 7,0.000364,0.000720
WS10 8,0.000243,0.000480
WS10 9,0.000272,0.000537
WS11 0,0.006517,0.006527
WS11 1,0.004327,0.004334
WS11 4,0.000440,0.000458
WS11 5,0.000276,0.000286
WS11 6,0.000411,0.000427
WS11 7,0.000324,0.000336
WS11 8,0.000577,0.000600
WS11 9,0.000226,0.000235
WS12 0,0.000045,0.000068
WS12 1,0.000031,0.000048
WS12 2,0.000031,0.000047
WS12 3,0.000045,0.000068
WS12 4,0.000012,0.000018
WS13 2,0.001883,0.008055
WS13 6,0.000175,0.011462
WS13 7,0.000200,0.013100
WS13 8,0.005227,0.008187
WS14 0,0.009670,0.014506
WS14 4,0.003592,0.005395
WS14 9,0.000226,0.000339
WS15 1,0.008975,0.010250
WS15 2,0.064930,0.094786
WS15 3,0.018196,0.055786
WS15 4,0.002185,0.003665
WS15 9,0.026542,0.044530
WS2 0,0.001048,0.002254
WS2 7,0.000970,0.036568
WS2 8,0.000715,0.001538
